news_id,published_at,title,summary,media_name,url,article_type,source,fetched_at,content_hash,positive_terms,negative_terms,uncertain_terms,information_trade_date
N-202606083762790563,2026-06-08 07:44:00,高研发+高资本开支+高增长潜力 科技创新50强出炉！社保基金加仓11股,与此同时，科技创新50强中，还有10家公司今年以来股价累计跌幅超过10%，其中沃尔核材、中科星图、豪能股份等公司今年以来股价累计跌幅均超过20%，前述3家公司分别是铜连接龙头、低空经济龙头、传动龙头。,数据宝,http://finance.eastmoney.com/a/202606083762790563.html,industry_commentary,eastmoney_search,2026-06-15T14:24:35.513273+00:00,b9efe5643166400cd4772ea13c4742cc5ed373d395fc5bc9e34431036678b8bb,3,0,0,2026-06-09
N-202606083762792990,2026-06-08 07:57:35,未来产业获政策加码 重点赛道将培育更多“独角兽”,国研新经济研究院创始院长、湾区低空经济研究院院长朱克力表示，例如，6G、量子科技等信息类未来产业，会推动新型通信器件、算力硬件、仿真平台迭代，同时为低空经济、智慧海洋等领域提供底层技术支撑。 李艺铭表示，未来产业将新增部分产业环节，重构产业链配套。,经济参考报,http://finance.eastmoney.com/a/202606083762792990.html,fundamental_event,eastmoney_search,2026-06-15T14:24:33.740381+00:00,e175596c2d19375d2eadb795aefa3af590f4589bf9883008cecc0c23131dad52,0,0,0,2026-06-09
N-202606083763653527,2026-06-08 09:04:18,低空经济迎双轮驱动，南方基金旗下通用航空ETF南方(159283)跟踪标的指数中证通用航空主题指数前一交易日收涨2.38%,近期全国新版无人驾驶航空器适飞空域正式启用，广东、江西、四川等多地新版适飞空域面积较此前有所扩容，全国各省市最新空域信息可通过民用无人驾驶航空器综合管理平台（UOM）空域信息查询入口查询，此次空域规则落地，标志国内无人机空域管理迈入全国统筹、实时监管的新阶段，空域资源扩容夯实低空经济规模化发展根基,界面新闻,http://stock.eastmoney.com/a/202606083763653527.html,fundamental_event,eastmoney_search,2026-06-15T14:24:31.615406+00:00,7390f3a09b97e9f96549263e2c6e6e455b748dddb4c1816bdc23573bf3fab049,0,0,0,2026-06-09
N-202606083763283144,2026-06-08 13:19:12,安徽省出台《“低空+”应用场景拓展工程行动方案》,安徽省邮政管理局表示，将以本方案出台为契机，结合行业“十五五”发展规划制定，做好与省低空经济发展等相关专项规划衔接，实施无人机应用升级工程，支持省内低空寄递物流网络建设，有序发展同城、跨市无人机寄递业务。,科创板日报,http://finance.eastmoney.com/a/202606083763283144.html,fundamental_event,eastmoney_search,2026-06-15T14:24:33.457405+00:00,f526318220de3330a5b6bfa48a137222b42f5fec1cdb8a47ae7b5155e015b530,1,0,0,2026-06-09
N-202606083763432477,2026-06-08 13:46:25,高德发布3D原生城市世界模型ABot-Earth0.5 已建成覆盖190多个国家和地区的3D地图,这一突破不仅使高精度3D城市生成从“重资产”转变为“轻工具”，更有望为具身智能、低空经济等产业提供基础支撑。同时在应急救援场景中，ABot-Earth0.5的分钟级3D制图能力可快速还原灾祸现场三维环境，为指挥调度提供科学依据，为救援力量部署抢得宝贵时间。,科创板日报,http://finance.eastmoney.com/a/202606083763432477.html,industry_commentary,eastmoney_search,2026-06-15T14:24:33.457405+00:00,a5cb613a23bcb6e552b88c76c0fd40e50374083c97e0ffb81f0dc1ccacd111dd,1,0,1,2026-06-09
N-202606083763517926,2026-06-08 14:39:00,高德发布3D原生城市世界模型ABot-Earth0.5：单图10分钟重建3D城市，效率提升千倍,这一突破不仅使高精度3D城市生成从“重资产”转变为“轻工具”，更有望为具身智能、低空经济等产业提供基础支撑。,证券时报网,http://finance.eastmoney.com/a/202606083763517926.html,industry_commentary,eastmoney_search,2026-06-15T14:24:33.457405+00:00,de5d787ce18cddb367562239129a635fb4f4ed1bd552795851de36c1f3384a4d,1,0,1,2026-06-09
N-202606083763541585,2026-06-08 14:58:00,记者手记：在岭南大地看民营经济发展的“双向奔赴”,自动驾驶企业文远知行坚持技术为本，带动上下游产业链协同发展实现多赢；机器人企业普渡科技表示将精深研究，创造真正有用的机器人产品，提升人类生产生活效率；光电企业杰普特提到坚持长期主义，提供差异化的产品和服务；东部通航始终将安全挺在发展首位，描绘低空经济未来业态场景…… 回答虽各有侧重,中国证券报·中证网,http://finance.eastmoney.com/a/202606083763541585.html,industry_commentary,eastmoney_search,2026-06-15T14:24:34.899188+00:00,7257ce3d89fd0a2c30535b8dab9b61b2e3d477c4148726fd288028a16efbb0ff,0,0,0,2026-06-09
N-202606083763551690,2026-06-08 15:34:26,英特模创业板IPO获受理,公司基于自主研发的软硬件测试设备以及在动力系统领域形成的试验能力，将动力系统试验拓展至船舶重工、航空、低空经济、算力中心等领域，助力上述领域的动力及能源系统转型升级。,上海证券报·中国证券网,http://finance.eastmoney.com/a/202606083763551690.html,industry_commentary,eastmoney_search,2026-06-15T14:24:33.740381+00:00,5448b82ea0248036da767281720191e9b1483dd51441e66c106d2028db2a95cf,0,0,0,2026-06-09
N-202606083763554588,2026-06-08 15:35:05,高德发布3D原生城市世界模型ABot-Earth0.5,这一突破不仅使高精度3D城市生成从“重资产”转变为“轻工具”，更有望为具身智能、低空经济等产业提供基础支撑。,经济参考网,http://finance.eastmoney.com/a/202606083763554588.html,industry_commentary,eastmoney_search,2026-06-15T14:24:33.457405+00:00,0d0d6b288226a6aba3682680ab4fce8d06a6518ba522e3537d86e19db07e2bf3,1,0,1,2026-06-09
N-202606083763580488,2026-06-08 16:07:39,机构调研丨人形机器人+AI语料+机器视觉 这家公司前瞻布局具身智能数据赛道 已签署真机数据采集合约,在调研中，丰立智能介绍，公司以小模数螺旋锥齿轮起家，实现进口替代；2023年以投资设备为主，2024年后侧重开发新客户、新领域和新产品，在人形机器人、汽车、海洋经济、低空经济等领域均有布局。,东方财富研究中心,http://finance.eastmoney.com/a/202606083763580488.html,industry_commentary,eastmoney_search,2026-06-15T14:24:34.898076+00:00,79ea8a085c3e0010b934c1612a7a37960a4c181caa14c430e2b377ba3ee2c1ab,0,0,0,2026-06-09
N-202606083763605053,2026-06-08 16:24:03,固态电池解锁飞行汽车新可能 有望拉动10万亿级市场,飞行汽车是低空经济实现从工业级无人机“生产作业”到“载人交通运输”跨越的核心载体，有望牵引万亿级至十万亿级产业集群。 (央视财经),科创板日报,http://finance.eastmoney.com/a/202606083763605053.html,industry_commentary,eastmoney_search,2026-06-15T14:24:33.457405+00:00,daca095c778e7edda44b039804e42506e81f281961217c04a2320769d59660e5,0,0,3,2026-06-09
N-202606083763647179,2026-06-08 16:41:00,昂瑞微：公司产品已向多个知名品牌客户实现量产出货并建立了长期策略供应与合作关系,公司在射频前端以及射频SoC领域积累了丰富的芯片设计技术以及先进的工艺经验，积极开拓手机卫星通信、车载通信、低空经济、智能零售、健康医疗、智慧物流等新兴应用领域。公司将持续加速产品迭代与商业化落地，巩固扩大核心竞争优势。,证券日报,http://finance.eastmoney.com/a/202606083763647179.html,industry_commentary,eastmoney_search,2026-06-15T14:24:33.457405+00:00,bf0040cef9d397515fe7bc600b6c69b21e7be91d349a1188757f2efed9a50115,0,0,0,2026-06-09
N-202606083763627757,2026-06-08 16:48:13,【每日收评】沪指跌1.7%失守4000点，全市场超4500股收绿，物理AI概念逆势爆发,飞行汽车是低空经济实现从工业级无人机“生产作业”到“载人交通运输”跨越的核心载体，有望牵引万亿级至十万亿级产业集群。,财联社,http://finance.eastmoney.com/a/202606083763627757.html,industry_commentary,eastmoney_search,2026-06-15T14:24:35.196309+00:00,9210a8f5e836c37e855071ead4119da85e3ee327f6006681e730a00383518ec1,0,0,1,2026-06-09
N-202606083763673464,2026-06-08 17:25:51,高德世界模型ABot-Earth0.5 单图10分钟重建3D城市,在低空经济领域，该模型可快速生成复杂地形，填补传统测绘的区域盲区，解决特殊地带三维地图缺失的问题。,中国经营报,http://finance.eastmoney.com/a/202606083763673464.html,industry_commentary,eastmoney_search,2026-06-15T14:24:33.152203+00:00,d3192ee31f2f64183df288a22f8585889537e1451c9cd0f3ceeba2a23b213d46,0,0,0,2026-06-09
N-202606083763705763,2026-06-08 17:53:46,事关数据赋能人工智能发展 国家层面首次系统部署,聚焦科学研究、工业制造、低空经济、具身智能等重点和创新领域，有针对性地推进数据集建设，同步推动数据标注转型升级，全面提升数据供给能力与水平。,央视新闻客户端,http://finance.eastmoney.com/a/202606083763705763.html,industry_commentary,eastmoney_search,2026-06-15T14:24:35.833081+00:00,f5283d1abb76d24265fbc52cf6f7452e2d329b9b6368e61f2ddf72264d222489,1,0,0,2026-06-09
N-202606083763876277,2026-06-08 18:06:38,国家数据局：构建以词元为基础 可量化、可定价的数据价值体系,聚焦科学研究、工业制造、农业农村、智慧能源、交通运输、金融服务、医疗卫生、教育教学、电子商务、人力资源、文化旅游、应急管理、气象服务、绿色低碳、公共安全、城市治理、住房建设、自然资源、社会信用等重点领域，以及低空经济、具身智能、智能驾驶、智慧海洋、生物制造等创新领域，加快推进行业高质量数据集建设,大河财立方,http://finance.eastmoney.com/a/202606083763876277.html,industry_commentary,eastmoney_search,2026-06-15T14:24:38.363630+00:00,56d1a4b0127a3e9d560f322d5473f05dcd0a18759bb5c56883bafd03c894e55c,1,0,0,2026-06-09
N-202606083763979817,2026-06-08 18:33:08,官方：鼓励探索数据集质押融资、作价入股等多元资产化创新模式,聚焦科学研究、工业制造、农业农村、智慧能源、交通运输、金融服务、医疗卫生、教育教学、电子商务、人力资源、文化旅游、应急管理、气象服务、绿色低碳、公共安全、城市治理、住房建设、自然资源、社会信用等重点领域，以及低空经济、具身智能、智能驾驶、智慧海洋、生物制造等创新领域，加快推进行业高质量数据集建设,中新经纬,http://finance.eastmoney.com/a/202606083763979817.html,fundamental_event,eastmoney_search,2026-06-15T14:24:38.362615+00:00,601f6b04ec387ffecf4418c81d55c7ec69242bbbe2e46e22a9c3218176912974,2,0,1,2026-06-09
N-202606083763775753,2026-06-08 18:49:00,银龙股份：公司正积极拓展新能源应用领域,截至目前，公司产品暂未应用于低空经济领域，公司将密切关注低空经济行业发展趋势，结合公司技术储备进行市场调研与论证，积极探索潜在应用场景。,证券日报,http://finance.eastmoney.com/a/202606083763775753.html,industry_commentary,eastmoney_search,2026-06-15T14:24:33.152203+00:00,dce45505e85a682c9b16d3f58e0cff9698f9cd95b035a9cf52af30561183c58d,0,0,1,2026-06-09
N-202606083763799273,2026-06-08 19:30:00,6G发展提速 上市公司积极预研,虽然面临成本、覆盖、商业模式等严峻挑战，但在具身智能、自动驾驶、低空经济等驱动下，6G的刚需场景正在清晰化。运营商需要在“责任”与“成本”之间寻找平衡，通过技术演进、场景聚焦和生态共建，推动6G从“技术可行”走向“商业可持续”。,证券时报网,http://finance.eastmoney.com/a/202606083763799273.html,industry_commentary,eastmoney_search,2026-06-15T14:24:34.899188+00:00,b758a7f29eee562ddf3c8f6aa93e1b9bdd3ba64663fee885f75712ee98129ae0,0,0,0,2026-06-09
N-202606083763800666,2026-06-08 19:42:59,不超过23.53亿元 寒锐钴业时隔3年多再抛定增预案,此外，公告特别提及了具身智能机器人、低空经济等新兴应用场景对高能量密度电池的拉动作用。 据Wind（万得）金融终端，寒锐钴业2017年3月登陆深交所创业板，IPO（首次公开募股）募资净额约3.26亿元。,每日经济新闻,http://finance.eastmoney.com/a/202606083763800666.html,industry_commentary,eastmoney_search,2026-06-15T14:24:34.611086+00:00,4da0c9648418cde14ad73044d7de8b010abf47ebd0ab0562f2c23dad309b1676,0,0,0,2026-06-09
N-202606083763809040,2026-06-08 19:50:08,【长三角日报】阿里成立Token Foundry事业部 涉及一批AI业务,该标准由绍兴市交通运输局、绍兴市综合交通运行监测中心联合中国民航大学等单位共同起草，标志着绍兴在全国低空经济标准体系建设中率先迈出关键一步。,上观新闻,http://finance.eastmoney.com/a/202606083763809040.html,industry_commentary,eastmoney_search,2026-06-15T14:24:33.457405+00:00,42ccbf86665651057084ee3ca352e6063a5a2d27f9884a57812d34ac9c390f2f,0,0,0,2026-06-09
N-202606083763824631,2026-06-08 20:04:01,【明日主题前瞻】英伟达与斗山集团扩大合作，覆盖物理AI、机器人及AI工厂基础设施,低空经济受政策加持、技术突破推动，在“十五五”期间或迎发展机遇期。低空运营场景是产业链发展的牵引，当前场景多点开花，各赛道成长空间广阔，建议聚焦产业链机遇。,财联社,http://finance.eastmoney.com/a/202606083763824631.html,fundamental_event,eastmoney_search,2026-06-15T14:24:34.611086+00:00,bddc162d89312db3f01f4a6450c9d450761f68fc1931a70f8f8cf6352e1c5b2c,1,0,0,2026-06-09
N-202606083763875551,2026-06-08 20:10:00,事关数据赋能人工智能发展 国家层面首次系统部署！信息量很大,聚焦科学研究、工业制造、农业农村、智慧能源、交通运输、金融服务、医疗卫生、教育教学、电子商务、人力资源、文化旅游、应急管理、气象服务、绿色低碳、公共安全、城市治理、住房建设、自然资源、社会信用等重点领域，以及低空经济、具身智能、智能驾驶、智慧海洋、生物制造等创新领域，加快推进行业高质量数据集建设,中国基金报,http://finance.eastmoney.com/a/202606083763875551.html,industry_commentary,eastmoney_search,2026-06-15T14:24:38.363630+00:00,03265629dd964aad07cdbe8cc162ada83e515009bc7cd65241fb0d0ab440251b,1,0,0,2026-06-09
N-202606083763902368,2026-06-08 21:28:00,昂瑞微：公司射频产品已导入知名头部客户，并已实现量产,公司目前正在与无人机客户开展深度合作，开发射频前端专用低空经济产品。公司将密切跟踪产业发展趋势与技术演进方向，积极拓展新兴应用场景。,证券日报,http://finance.eastmoney.com/a/202606083763902368.html,industry_commentary,eastmoney_search,2026-06-15T14:24:32.863448+00:00,4621ff90b3e8081cc6c08e8601ee0b88ead884778582ba3028c3a6c2aaf10512,0,0,0,2026-06-09
N-202606083763938269,2026-06-08 21:43:54,城记 | “十五五”开局 看南京“四重奏”,——做“大”集群：打造10个产业集群、布局26条产业链（“1026”产业体系），力争到2030年形成软件和信息服务、智能电网2个万亿级，智能制造装备、新材料、智能网联新能源汽车3个4000-5000亿级，生物医药、新一代信息通信、集成电路3个2000-3000亿级，机器人、低空经济,新华财经,http://finance.eastmoney.com/a/202606083763938269.html,industry_commentary,eastmoney_search,2026-06-15T14:24:36.733990+00:00,2b5a055d5c3d70fa485585559d3e1e9bd841ef34888f39a627905fdc76da353d,0,0,0,2026-06-09
N-202606083763964737,2026-06-08 23:05:36,城市24小时 | 正式开工，又一个超级工程来了,在低空经济领域，鼓励民间资本投资建设货物集散地、起降设施等配套项目。支持民间资本在医院、景区、商圈、社区等建设一批起降设施。规范实施政府和社会资本合作新机制，严格执行民营企业参与的专项清单，在特许经营项目中明确要求民营企业独资、控股或持股不低于35%。,每日经济新闻,http://finance.eastmoney.com/a/202606083763964737.html,fundamental_event,eastmoney_search,2026-06-15T14:24:34.611086+00:00,15b74c47eb2eb4b03ec28e3ffdc1fa37e7f26654b2795b02b3a1628df0dcebd3,1,0,0,2026-06-09
N-202606083763929842,2026-06-09 00:20:00,国家数据局出手 六大行动给AI装上“优质数据引擎”,在强基扩容行动上，《方案》聚焦科学研究、工业制造等19个重点领域，以及低空经济、具身智能、智能驾驶、智慧海洋、生物制造等创新领域，加快推进行业高质量数据集建设。,证券时报网,http://finance.eastmoney.com/a/202606083763929842.html,fundamental_event,eastmoney_search,2026-06-15T14:24:34.611086+00:00,3c32f2e1d482f2587c859447faef77daacacce3a839c3d166c1829d677a5349e,1,0,0,2026-06-10
N-202606093764023247,2026-06-09 04:52:56,为AI发展提供充足“燃料” 行业高质量数据集建设方案落地,其中明确，聚焦科学研究、工业制造、农业农村、智慧能源、交通运输、金融服务等重点领域，以及低空经济、具身智能、智能驾驶、智慧海洋、生物制造等创新领域，加快推进行业高质量数据集建设。 在实施标注攻坚行动方面，将持续推动数据标注先行先试。,经济参考报,http://finance.eastmoney.com/a/202606093764023247.html,fundamental_event,eastmoney_search,2026-06-15T14:24:33.740381+00:00,2c102fe7290aa525c98b8451ed187296d0aeaa537cbac8b6226761957001e996,1,0,0,2026-06-10
N-202606093764035637,2026-06-09 06:04:43,农业也要发展先导性产业,一般认为，农业先导性产业包括智能设计育种、新能源农机、农业低空经济、农业生物制造、新型食品等，也是农业领域新兴产业和未来产业的主体。 培育新兴产业和未来产业也好，发展先导性产业也罢，首要在于推动科技创新和产业创新深度融合。,经济日报,http://finance.eastmoney.com/a/202606093764035637.html,industry_commentary,eastmoney_search,2026-06-15T14:24:34.304798+00:00,e3e3e79e7057d2e3e16a40831621c841fb79e526b03166507654492b3d1b371f,2,0,0,2026-06-10
N-202606093764044324,2026-06-09 06:48:34,影响市场重大事件：SpaceX IPO据称已获两倍超额认购；四家商业火箭企业入围轻舟货运飞船发射服务,飞行汽车是低空经济实现从工业级无人机“生产作业”到“载人交通运输”跨越的核心载体，有望牵引万亿级至十万亿级产业集群。,每日经济新闻,http://finance.eastmoney.com/a/202606093764044324.html,industry_commentary,eastmoney_search,2026-06-15T14:24:34.899188+00:00,e7795e1ade3a928927a16292543f2d58004ba7ffe9240165dcfbe6410ea346a7,0,0,1,2026-06-10
N-202606093764046822,2026-06-09 06:55:31,SpaceX IPO据称已获两倍超额认购！蓝箭航天等四家商业火箭企业入围轻舟货运飞船发射服务——《投资早参》,飞行汽车是低空经济实现从工业级无人机“生产作业”到“载人交通运输”跨越的核心载体，有望牵引万亿级—十万亿级产业集群。 点评：液态锂电池能量密度已接近行业天花板，无法兼顾飞行汽车长续航、轻量化、高倍率放电的多重需求，存在续航短、机身负重高、起降能耗大等痛点。,每日经济新闻,http://finance.eastmoney.com/a/202606093764046822.html,industry_commentary,eastmoney_search,2026-06-15T14:24:35.196309+00:00,e60a039eb8b68eba3851b43795843f855c0a5244c44906d2d0a20dded9dbe98e,0,0,1,2026-06-10
N-202606093764229994,2026-06-09 08:06:33,利好来了！事关数据赋能人工智能发展 这9只概念股业绩有望倍增,聚焦科学研究、工业制造、低空经济、具身智能等重点和创新领域，有针对性地推进数据集建设，同步推动数据标注转型升级，全面提升数据供给能力与水平。,东方财富研究中心,http://finance.eastmoney.com/a/202606093764229994.html,industry_commentary,eastmoney_search,2026-06-15T14:24:34.304798+00:00,ae776f65e2706ec364e770facb36ba7f241a73e5b7383907d154b561f0d05094,2,0,1,2026-06-10
N-202606093764266221,2026-06-09 08:30:00,事关数据赋能人工智能发展，国家层面首次系统部署；电子布年内5轮涨价丨盘前情报,飞行汽车是低空经济实现从工业级无人机“生产作业”到“载人交通运输”跨越的核心载体，有望牵引万亿级至十万亿级产业集群。,21世纪经济报道,http://finance.eastmoney.com/a/202606093764266221.html,industry_commentary,eastmoney_search,2026-06-15T14:24:36.412409+00:00,d75a93610097254cb95ece4a4467897b26d138b37889f1ec1be7bb723300d192,0,0,1,2026-06-10
N-202606093764601615,2026-06-09 09:41:22,固态电池技术升级，飞行汽车已能成功飞越琼州海峡｜新能源早参,飞行汽车是低空经济实现从工业级无人机“生产作业”到“载人交通运输”跨越的核心载体，有望牵引万亿级至十万亿级产业集群。,每日经济新闻,http://finance.eastmoney.com/a/202606093764601615.html,industry_commentary,eastmoney_search,2026-06-15T14:24:33.458408+00:00,2e32fbc352aca7145cf4cd5848b0aa48399c219fa9513b9cb151fe9f87ac49e8,0,0,1,2026-06-10
N-202606093764771598,2026-06-09 10:12:07,国家层面首次系统部署，六大行动引爆行业高质量数据集建设,国家数据发展研究院院长胡坚波表示，《方案》围绕数据集建设全链条，聚焦科学研究、工业制造、低空经济、具身智能等重点和创新领域，有针对性地推进数据集建设，同步推动数据标注转型升级，全面提升数据供给能力与水平。 部署六大专项行动 今年政府工作报告首次点名“建设高质量数据集”。,第一财经,http://finance.eastmoney.com/a/202606093764771598.html,fundamental_event,eastmoney_search,2026-06-15T14:24:34.029682+00:00,3a83670739b934d916f30a8387e6d0941dbb5df806d33a768ce7b1b52536a6ca,1,0,0,2026-06-10
N-202606093764873595,2026-06-09 11:04:15,深蹲反弹！电池ETF汇添富(159796)8连阴后首次反弹！行业景气逻辑怎么看？动力、储能需求持续高增！,工作报告中明确提及的低空经济、算电协同、零碳园区等，均为储能开辟了全新的市场空间。另外，中东地缘冲突进一步提升能源安全和能源独立的重要性，我国锂电池全球竞争优势显著，将长期受益于海外市场需求。,界面新闻,http://stock.eastmoney.com/a/202606093764873595.html,industry_commentary,eastmoney_search,2026-06-15T14:24:35.513273+00:00,0b6b6b59977a93ca39a625c0a0260eee97b2f0737bb483e7b15c8e547b005c90,0,0,0,2026-06-10
N-202606093764871941,2026-06-09 11:07:24,SpaceX将于6月12日登陆纳斯达克！航空航天ETF天弘（159241）换手率超4%同标的第一,该ETF成分股覆盖航空装备、航天装备等细分领域，涉及卫星互联网、太空光伏、大飞机、低空经济等前沿科技方向，有望受益于政策与市场的双重推动。,每日经济新闻,http://stock.eastmoney.com/a/202606093764871941.html,fundamental_event,eastmoney_search,2026-06-15T14:24:33.457405+00:00,6e2568f595083014b7cdb5ecfdd23a7eabdf949d16784ac0408c7e2c3b626b88,0,0,1,2026-06-10
N-202606093764968777,2026-06-09 11:29:28,重磅政策落地！国家首次系统性部署数据赋能AI发展，科创AIETF博时(588790)涨超1%,《方案》面向AI应用需求，持续推进文本、图像、音视频等多模态高质量数据集建设；聚焦科学研究、工业制造、低空经济、具身智能等重点领域，加快推进行业高质量数据集建设。 此外，月之暗面正在寻求新一轮融资，金额高达20亿美元，这将使这家初创公司的估值达到300亿美元。,界面新闻,http://stock.eastmoney.com/a/202606093764968777.html,fundamental_event,eastmoney_search,2026-06-15T14:24:34.029682+00:00,234615015be17fcff8e797e8a16b9de58a38908e110570ec3773edfabba46290,0,0,0,2026-06-10
N-202606093764906035,2026-06-09 11:48:56,午评：主要股指多有显著上涨 半导体股领涨 煤炭股领跌,形成数字经济、石化新材料、高端消费品加工等3个千亿级产业集群，现代生物医药、商业航天、深海科技、节能环保等4个五百亿级产业集群，清洁能源、新能源汽车、维修和再制造、低空经济、南繁种业等5个百亿级产业集群以及生物制造、氢能、脑机接口、具身智能等若干新增长点。,新华财经,http://stock.eastmoney.com/a/202606093764906035.html,industry_commentary,eastmoney_search,2026-06-15T14:24:34.611086+00:00,2e4bc0f3b2c31b52ce05f5a98cd69eefeb3d0d04616f185c027cf6169d74c881,1,0,0,2026-06-10
N-202606093765003758,2026-06-09 14:01:46,AI上游算力半导体景气进一步释放，科创50ETF工银（588050）助力一键布局A股科技行情,方案明确，面向人工智能应用需求，持续推进文本、图像、音视频等多模态高质量数据集建设；聚焦科学研究、工业制造、低空经济、具身智能等重点领域，加快推进行业高质量数据集建设；引导具备条件的地区因地制宜开展数据标注创新试验区建设。,每日经济新闻,http://stock.eastmoney.com/a/202606093765003758.html,fundamental_event,eastmoney_search,2026-06-15T14:24:33.740381+00:00,28cc6d7915696b1b36109a84673dd8fb07d181b1d4e4fb701e468ee1d7929150,1,0,0,2026-06-10
N-202606093765067354,2026-06-09 14:33:00,新疆维吾尔自治区人民政府副秘书长答澎湃：本届亚欧博览会首设新质生产力专区,本届博览会首次设置新质生产力专区，聚焦前沿产业方向，系统呈现数字技术、智能装备、低空经济、先进制造等领域的新技术、新应用、新方案，以主题化、场景化方式直观展现科技创新对产业转型的支撑作用，让创新成果可体验、可对接、可转化。用新奇的互动体验，带给观众耳目一新的观展感受。,澎湃新闻,http://finance.eastmoney.com/a/202606093765067354.html,fundamental_event,eastmoney_search,2026-06-15T14:24:33.458408+00:00,b1ebfc50e8efa82ad1097776d19f7c36840136d6b79482993c3b254f2106b44a,2,0,0,2026-06-10
N-202606093765076440,2026-06-09 14:39:16,“十五五”农业规划首提AI赋能 未来智慧农业还有多远？,界面新闻注意到，与《“十四五”推进农业农村现代化规划》相比，上述规划首次对AI赋能农业作出部署，还着力推动智能设计育种、新能源农机、农业低空经济、农业生物制造、新型食品等更多先导性产业规模化发展等。,界面新闻,http://finance.eastmoney.com/a/202606093765076440.html,fundamental_event,eastmoney_search,2026-06-15T14:24:35.833081+00:00,d89b474869eee1216bb332ca270dc5566661443ea1d3de02c0586f76e66eb242,0,0,0,2026-06-10
N-202606093765071787,2026-06-09 14:56:46,研究会携手元宇宙研究院发布“城市元宇宙”报告,随着自动驾驶和低空经济的发展，时间管理的收益将更为显著。无人机配送、飞行出租车等都将极大提升出行与物流效率。 经济层面 在巴西圣保罗，新冠疫情期间许多人失业，被迫转向非正规经济，其中成本最低的一种方式就是街头小贩。,21世纪经济报道,http://finance.eastmoney.com/a/202606093765071787.html,industry_commentary,eastmoney_search,2026-06-15T14:24:36.412409+00:00,05d537aa80f8cb45b24f45e170ff70c78316b4bfcb67f21520ca10900140b282,0,0,0,2026-06-10
N-202606093765099830,2026-06-09 15:40:58,国家层面首次系统部署，政策推进数据赋能人工智能发展，科创综指ETF受关注,相关部门负责人表示，《方案》围绕数据集建设全链条，聚焦科学研究、工业制造、低空经济、具身智能等重点和创新领域，有针对性地推进数据集建设，同步推动数据标注转型升级，全面提升数据供给能力与水平。,界面新闻,http://stock.eastmoney.com/a/202606093765099830.html,fundamental_event,eastmoney_search,2026-06-15T14:24:33.740381+00:00,6be49fae2c12ac1007fd74bf12d9b114357438d1c09b478dad5b6488761429d8,1,0,0,2026-06-10
N-202606093765107589,2026-06-09 15:43:04,穿越全球不确定性，中国资产迎外资配置良机,通过ETF互联互通政策，全球投资者可以通过香港分享中国公司和赛道的成长，比如科创100指数产品，半导体、低空经济、航空航天等新兴科技产业和未来产业的指数产品。,第一财经,http://finance.eastmoney.com/a/202606093765107589.html,fundamental_event,eastmoney_search,2026-06-15T14:24:35.513273+00:00,4eedf50f048e798863df7a08b8ae382ddbfd595be96e0afd13c354ef486e66e3,0,0,0,2026-06-10
N-202606093765115018,2026-06-09 15:58:56,中国汽车工程学会：“人工智能+汽车”将从产品延伸至全产业链条,《中国经营报》记者了解到，第三十三届中国汽车工程学会年会暨展览会（SAECCE 2026）和汽车创新技术展（AITX）定于2026年10月27日—30日在江苏省苏州市举办，将延续“会、展、赛”多种形式策划140余场会议及活动，覆盖智能网联、动力电池、智能底盘、飞行汽车与低空经济、具身智能机器人等,中国经营报,http://finance.eastmoney.com/a/202606093765115018.html,industry_commentary,eastmoney_search,2026-06-15T14:24:35.196309+00:00,bdce1b000dfd5f698778d7ff89188137f5f27c8eff9596260d2e298ecc78249d,1,0,0,2026-06-10
N-202606093765164325,2026-06-09 16:15:34,截至2025年底全国建成高质量数据集超11万个,报告展望2026年称，我国将发挥强大数字基础设施、丰富应用场景、优质数字人才等独特优势，加力推动数智技术赋能新质生产力发展，实体经济与数字经济将加速融合，“人工智能+”持续驱动传统产业提质升级，集成电路、低空经济、智能机器人等新兴支柱产业扩能增效，量子科技、具身智能、脑机接口等未来产业加快培育,上海证券报·中国证券网,http://finance.eastmoney.com/a/202606093765164325.html,industry_commentary,eastmoney_search,2026-06-15T14:24:33.457405+00:00,f37cc1136498b24f6e29a99c8e7a916831d6bc52fcd0ccf2e7a51b32ddbe5cb7,0,0,0,2026-06-10
N-202606093765129567,2026-06-09 16:16:49,沪指重回4000点 科技股大涨 非科技股也“罕见”涨了！有三大原因,三是主题关注十五五规划，人工智能+、商业航天、低空经济、人形机器人等。 最后，再来看看今天部分领涨板块的最新催化。,每日经济新闻,http://finance.eastmoney.com/a/202606093765129567.html,fundamental_event,eastmoney_search,2026-06-15T14:24:35.196309+00:00,4f567875d02820167f5764c8fad8a33e68d79cc8088d31c78dbc14b0bb9b3cea,0,0,0,2026-06-10
