event_id,art_code,ts_code,name,event_date,event_type,direction,relevance_score,domain_hits,title,evidence_span,event_chain_id,is_progress_update,confidence,extraction_method,review_status,eligible_for_labeling
C-AN202601301818586084,AN202601301818586084,002465.SZ,海格通信,2026-01-31,performance,mixed,0.15000000000000002,"[""低空"", ""飞行""]",海格通信:2025年度业绩预告,"2．为强化公司持续竞争力，加大布局未来业务发展，公司持续开展在芯片、

卫星互联网、北斗、智能无人系统、低空经济、机器人及具身智能、脑机接口、

智能穿戴、6G 等新兴领域的技术研发，全年研发投入约 9.3 亿元，并积极布局国

际市场及大力拓展民用市场，相应投入增加；",65407f29c541e9,False,0.55,rule_baseline,pending_human_review,False
C-AN202601301818585610,AN202601301818585610,002708.SZ,光洋股份,2026-01-31,strategic_cooperation,positive,0.22999999999999998,[],光洋股份:关于签署战略合作协议的公告,"本协议项下的具体商业条款，包括但不限于产品价格、数量、交付时间等，须
由双方另行协商并签订具有法律约束力的《产品购销合同》或订单予以明确。",ac66f499f4dba2,False,0.55,rule_baseline,pending_human_review,False
C-AN202601301818587736,AN202601301818587736,002829.SZ,星网宇达,2026-01-31,performance,mixed,0.05,[],星网宇达:2025年度业绩预告,"2、投资收益贡献显著提升：公司对外投资项目 2025 年度收益表现良好，投
资收益同比实现较大幅度增长，有效补充当期利润，对冲部分经营亏损。",4c95930ba758c8,False,0.55,rule_baseline,pending_human_review,False
C-AN202601301818585950,AN202601301818585950,300177.SZ,中海达,2026-01-31,performance,mixed,0.05,[],中海达:2025年度业绩预告,"证券代码：300177       证券简称：中海达              公告编号：2026-001

       广州中海达卫星导航技术股份有限公司
                 2025 年度业绩预告

  本公司及董事会全体成员保证信息披露的内容真实、准确、完整，
没有虚假记载、误导性陈述或重大遗漏。",b1d73e62feacc2,False,0.55,rule_baseline,pending_human_review,False
C-AN202601301818585114,AN202601301818585114,300213.SZ,佳讯飞鸿,2026-01-31,performance,mixed,0.05,[],佳讯飞鸿:2025年度业绩预告,"三、业绩变动原因说明

   报告期内，受部分重大项目执行进度未达预期，研发投入前置以及子公司业务结构升
级等因素综合影响，公司业绩出现阶段性下滑。",74a3a2fb9aaf38,False,0.55,rule_baseline,pending_human_review,False
C-AN202601301818582093,AN202601301818582093,688066.SH,*ST航图,2026-01-31,performance,mixed,0.05,[],航天宏图:2025年年度业绩预告,"四、风险提示
   本次业绩预告是公司财务部门的初步核算，尚未经注册会计师审计。",7a47f1ebb3c7aa,False,0.55,rule_baseline,pending_human_review,False
C-AN202601301818582095,AN202601301818582095,688066.SH,*ST航图,2026-01-31,market_risk,negative,0.05,[],航天宏图:关于公司股票可能被实施退市风险警示的第一次风险提示性公告,"证券代码：688066    证券简称：航天宏图        公告编号：2026-005
债券代码：118027    债券简称：宏图转债


          航天宏图信息技术股份有限公司
关于公司股票可能被实施退市风险警示的第一次风险提示
                   性公告

  本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述
或者重大遗漏，并对其内容的真实性、准确性和完整性依法承担法律责任。",72cfac952b9e9b,False,0.55,rule_baseline,pending_human_review,False
C-AN202601301818587525,AN202601301818587525,688586.SH,江航装备,2026-01-31,performance,mixed,0.05,[],江航装备:江航装备2025年年度业绩预告,"三、本期业绩变化的主要原因

  2025 年受市场环境、行业政策及公司产品订单交付节奏变化影响，航空产

品收入同比下降，产品毛利率同比下降。",e211707dc6bcc9,False,0.55,rule_baseline,pending_human_review,False
C-AN202602031819647634,AN202602031819647634,000547.SZ,航天发展,2026-02-04,market_risk,negative,0.05,[],航天发展:股票交易异常波动公告,"四、风险提示
  1.公司于2026年1月31日披露了《公司2025年度业绩预告》，预计2025年度
归属于上市公司股东的净利润为-10亿元到-16.50亿元，其中，蓝军体系及装备
板块当期经营仍然亏损；",a79942b71970c7,False,0.55,rule_baseline,pending_human_review,False
C-AN202602041819767992,AN202602041819767992,002708.SZ,光洋股份,2026-02-05,strategic_cooperation,positive,0.22999999999999998,[],光洋股份:关于签署战略合作协议的公告,"协议项下的具体商业条款，包括但不限于产品价格、数量、交付时间等，须由
三方另行协商并签订具有法律约束力的《产品购销合同》或订单予以明确。",ac66f499f4dba2,False,0.55,rule_baseline,pending_human_review,False
C-AN202602061819811143,AN202602061819811143,688239.SH,航宇科技,2026-02-07,other_business,positive,0.05,[],航宇科技:航宇科技关于投资建设海外生产基地的公告,"四、对外投资的风险提示
  公司本次投资斯洛伐克工业装备零部件锻造生产基地建设项目，尚需履行国

内有关部门的境外投资审批或备案手续，能否顺利实施存在一定的不确定性。",d55349f29f53ea,False,0.55,rule_baseline,pending_human_review,False
C-AN202602061819809639,AN202602061819809639,688297.SH,中无人机,2026-02-07,project_investment,positive,0.55,"[""无人机""]",中无人机:中无人机关于年审会计师事务所变更项目质量复核人员的公告,"证券代码：688297           证券简称：中无人机                公告编号：2026-012



            中航（成都）无人机系统股份有限公司
  关于年审会计师事务所变更项目质量复核人员的公告


   本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述或者

重大遗漏，并对其内容的真实性、准确性和完整性依法承担法律责任。",24b33f629e2533,False,0.55,rule_baseline,pending_human_review,True
C-AN202602091819840463,AN202602091819840463,300284.SZ,苏交科,2026-02-09,other_business,positive,0.0,[],苏交科:关于贵州PPP产业投资基金完成工商变更登记并换发营业执照的公告,"一般项目：私募股权投资基金管理、创业投资基金管理服务(须在中国证

券投资基金业协会完成登记备案后方可从事经营活动)(除许可业务外,可自主
依法经营法律法规非禁止或限制的项目)。",feb2096c100893,False,0.55,rule_baseline,pending_human_review,False
C-AN202602091819836871,AN202602091819836871,002111.SZ,威海广泰,2026-02-10,project_investment,positive,0.33,"[""机场"", ""通用航空""]",威海广泰:关于收购股权暨关联交易的公告,"现根据安泰装备设立时签订的《投资合作协议》，考虑到公司旅客登机桥业
务的长期发展战略，为了加强公司空港装备之间生产、销售的协同性，并经安泰
装备各方股东协商，公司拟收购山东机场投资和威海机场持有安泰装备的全部股
份，收购后公司持股比例由 65%增加至 100%，安泰装备变成公司全资子公司。",4d34ba5dab9f1c,False,0.55,rule_baseline,pending_human_review,False
C-AN202602091819837977,AN202602091819837977,002179.SZ,中航光电,2026-02-10,performance,mixed,0.1,"[""低空""]",中航光电:2025年业绩快报,"证券代码：002179   证券简称：中航光电                公告编号：2026-012号


              中航光电科技股份有限公司
                  2025年度业绩快报

    本公司及董事会全体成员保证信息披露的内容真实、准确、完整，没有虚

 假记载、误导性陈述或重大遗漏。",b75e2aad5a6921,False,0.55,rule_baseline,pending_human_review,False
C-AN202602101819854929,AN202602101819854929,002465.SZ,海格通信,2026-02-11,project_investment,positive,0.0,[],海格通信:关于审计机构变更项目质量复核人的公告,"证券代码：002465        证券简称：海格通信       公告编号：2026-011 号



            广州海格通信集团股份有限公司
        关于审计机构变更项目质量复核人的公告

  本公司及董事会全体成员保证信息披露的内容真实、准确和完整，没有虚假

记载、误导性陈述或重大遗漏。",0b73aedfa07990,False,0.55,rule_baseline,pending_human_review,False
C-AN202602111819877702,AN202602111819877702,688375.SH,国博电子,2026-02-12,performance,mixed,0.05,[],国博电子:南京国博电子股份有限公司2025年度业绩快报公告,"三、风险提示

  公司不存在可能影响本次业绩快报内容准确性的重大不确定因素。",9d53e888e45e94,False,0.55,rule_baseline,pending_human_review,False
C-AN202602131819924454,AN202602131819924454,002414.SZ,高德红外,2026-02-14,other_business,positive,0.05,[],高德红外:日常经营重要合同公告,"本次与客户签订的该型号项目产品在前次采购协议签订后按照机关要求备货、
备产，已在 2025 年底完成全部数量的生产入库，成功实现“十四五”攻坚任务的
如期交付，得到了机关的高度认可。",26a9b69991ad7b,False,0.55,rule_baseline,pending_human_review,False
C-AN202602131819918780,AN202602131819918780,688631.SH,莱斯信息,2026-02-14,performance,mixed,0.4,"[""eVTOL"", ""低空"", ""机场"", ""空管"", ""飞行""]",莱斯信息:莱斯信息2025年度业绩快报公告,"率先卡位低空领域战略机遇，打造了军地民协同、省级

标杆应用、省市联动、eVTOL 文旅飞行等多个全国性、示范性标杆案例，落实湖

北、浙江、山西等省份及南京、扬州、文成等市县的十余个低空项目；",eb288615ba700d,False,0.55,rule_baseline,pending_human_review,False
C-AN202602241819998008,AN202602241819998008,300900.SZ,广联航空,2026-02-24,other_business,positive,0.05,[],广联航空:中信证券股份有限公司关于广联航空工业股份有限公司股东向特定机构投资者询价转让股份相关资格的核查意见,"中信证券股份有限公司
    关于广联航空工业股份有限公司股东
     向特定机构投资者询价转让股份
        相关资格的核查意见




广东省深圳市福田区中心三路 8 号卓越时代广场（二期）北座




              1
   中信证券股份有限公司（以下简称“中信证券”）受广联航空工业股份有限
公司（以下简称“广联航空”）股东王增夺（以下简称“出让方”）委托，组织
实施本次广联航空首发前股东向特定机构投资者询价转让（以下简称“本次询价
转让”）。",5e455f1fc9e646,False,0.55,rule_baseline,pending_human_review,False
C-AN202602241819998954,AN202602241819998954,300424.SZ,航新科技,2026-02-25,other_business,positive,0.05,[],航新科技:关于控股股东重新签署《股份转让协议》暨公司控制权拟发生变更的进展公告,"上市公司及其
董事、监事、高级管理人员最近三年内未受过可能对上市公司融资、
重组产生不利影响的行政处罚、刑事处罚。",04ba1064f6ed99,True,0.55,rule_baseline,pending_human_review,False
C-AN202602251820029268,AN202602251820029268,688685.SH,迈信林,2026-02-26,performance,mixed,0.05,[],迈信林:江苏迈信林航空科技股份有限公司2025年年度业绩快报公告,"证券代码：688685      证券简称：迈信林                     公告编号：2026-007



           江苏迈信林航空科技股份有限公司
               2025年年度业绩快报公告

   本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述

 或者重大遗漏，并对其内容的真实性、准确性和完整性承担法律责任。",7d55acd6cbbf7e,False,0.55,rule_baseline,pending_human_review,False
C-AN202602271820105285,AN202602271820105285,300627.SZ,华测导航,2026-02-27,performance,mixed,0.05,[],华测导航:2025年年度业绩快报,"证券代码：300627       证券简称：华测导航                公告编号：2026-007



                   上海华测导航技术股份有限公司
                     2025 年度业绩快报

        本公司及董事会全体成员保证信息披露的内容真实、准确、完整，没有虚假
     记载、误导性陈述或重大遗漏。",8eae031dc8146b,False,0.55,rule_baseline,pending_human_review,False
C-AN202602261820065672,AN202602261820065672,688297.SH,中无人机,2026-02-27,performance,mixed,0.7500000000000001,"[""无人机""]",中无人机:中无人机2025年度业绩快报公告,"证券代码：688297       证券简称：中无人机                 公告编号：2026-013



         中航（成都）无人机系统股份有限公司
               2025 年度业绩快报公告


  本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述或者重大遗漏，

并对其内容的真实性、准确性和完整性依法承担法律责任。",a5835219a6abf6,False,0.55,rule_baseline,pending_human_review,True
C-AN202602271820099757,AN202602271820099757,688066.SH,*ST航图,2026-02-28,performance,mixed,0.05,[],航天宏图:2025年度业绩快报公告,"三、风险提示
  截至本公告披露日，公司不存在影响本次业绩快报内容准确性的重大不确定
性因素。",96c5e7a7c78710,False,0.55,rule_baseline,pending_human_review,False
C-AN202602271820101921,AN202602271820101921,688070.SH,纵横股份,2026-02-28,performance,mixed,0.25,"[""低空"", ""无人机""]",纵横股份:2025年度业绩快报公告,"公司
作为国内无人机链主领军企业，核心产品与解决方案直接受益于市场需求的规模
化放量，尤其是以“无人值守系统+纵横云+AI”形成的低空 AI 数字化解决方案
在国内多地开展应用示范，同时公司积极推进国内外重点项目交付验收，加强成
本费用控制，多措并举实现主营业务收入显著增长，净利润扭亏为盈。",142bc5a3ae66e3,False,0.55,rule_baseline,pending_human_review,False
C-AN202602271820101818,AN202602271820101818,688239.SH,航宇科技,2026-02-28,performance,mixed,0.05,[],航宇科技:航宇科技2025年度业绩快报公告,"子公司贵州
钜航表面处理技术有限公司亏损 1,063.62 万元，主要系其尚处于投产初期及市
                         2
场拓展阶段，各项资质认证需逐步完成，导致订单量较少，产能未能有效释放，
形成阶段性亏损。",9ed1f5e6d2c753,False,0.55,rule_baseline,pending_human_review,False
C-AN202602271820102297,AN202602271820102297,688282.SH,理工导航,2026-02-28,performance,mixed,0.05,[],理工导航:北京理工导航控制科技股份有限公司2025年度业绩快报公告,"证券代码：688282    证券简称：理工导航                 公告编号：2026-003



       北京理工导航控制科技股份有限公司
              2025 年度业绩快报公告

   本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述
或者重大遗漏，并对其内容的真实性、准确性和完整性依法承担法律责任。",20b8089598e952,False,0.55,rule_baseline,pending_human_review,False
C-AN202602271820102407,AN202602271820102407,688523.SH,航天环宇,2026-02-28,performance,mixed,0.05,[],航天环宇:航天环宇2025年度业绩快报公告,"（三） 增减变动幅度达 30%以上指标的原因说明
          项目名称                      变动比例（%）             主要原因
营业利润                                     -64.03
利润总额                                     -67.72
归属于母公司所有者的净利润                            -57.73     综合毛利率下降、研发费用
归属于母公司所有者的扣除非经常性损益的                                 增长、收入下降
                                         -64.41
净利润
基本每股收益（元）                                -57.62
  三、风险提示
   截至本公告披露日，公司不存在影响本次业绩快报内容准确性的重大不确定因
素。",f1e604cbd7879c,False,0.55,rule_baseline,pending_human_review,False
C-AN202602271820105329,AN202602271820105329,688568.SH,中科星图,2026-02-28,performance,mixed,0.1,"[""低空""]",中科星图:中科星图股份有限公司2025年度业绩快报公告,"三、风险提示

  公司不存在影响本次业绩快报内容准确性的重大不确定因素。",01a0060b459f96,False,0.55,rule_baseline,pending_human_review,False
C-AN202602271820104685,AN202602271820104685,688586.SH,江航装备,2026-02-28,performance,mixed,0.05,[],江航装备:江航装备2025年度业绩快报公告,"（二）公司业绩下降的主要原因
   公司 2025 年受市场环境、行业政策及公司产品订单交付节奏变化影响，
航空产品收入同比下降，产品毛利率同比下降。",fb2530129f7cdb,False,0.55,rule_baseline,pending_human_review,False
C-AN202603021820192874,AN202603021820192874,300900.SZ,广联航空,2026-03-02,order_contract,positive,0.28,"[""无人机""]",广联航空:关于签订日常经营重大销售合同的公告,"三、合同的主要内容

  交易对手方：航空工业集团下属某单位

  合同类型：销售合同

  合同标的：一批大型固定翼无人机复合材料机翼壁板组件

  合同含税金额：人民币 5,948.00 万元（大写：人民币伍仟玖佰肆拾捌万元整）
  合同履约期限：具体交货进度按照合同规定或客户的交货计划执行。",6149e35485a696,False,0.55,rule_baseline,pending_human_review,False
C-AN202603031820231693,AN202603031820231693,300900.SZ,广联航空,2026-03-03,other_business,positive,0.05,[],广联航空:中信证券股份有限公司关于广联航空工业股份有限公司股东向特定机构投资者询价转让股份的核查报告,"④根


                      3
     据《上市公司收购管理办法》与出让方构成一致行动人，或者参与询价转让可能导致不
     当行为或者利益输送的其他机构。",0af341d17bfb0c,False,0.55,rule_baseline,pending_human_review,False
C-AN202603041820269546,AN202603041820269546,002389.SZ,航天彩虹,2026-03-05,market_risk,negative,0.7500000000000001,"[""无人机""]",航天彩虹:航天彩虹无人机股份有限公司股票交易异常波动公告,"证券代码：002389    证券简称：航天彩虹       公告编号：2026-012

              航天彩虹无人机股份有限公司
              股票交易异常波动的公告

   本公司及董事会全体成员保证信息披露的内容真实、准确和完

整，没有虚假记载、误导性陈述或重大遗漏。",5fea99d4815d30,False,0.55,rule_baseline,pending_human_review,True
C-AN202603041820263676,AN202603041820263676,688282.SH,理工导航,2026-03-05,order_contract,positive,0.22999999999999998,[],理工导航:北京理工导航控制科技股份有限公司关于签订日常经营重大合同的公告,"证券代码：688282      证券简称：理工导航   公告编号：2026-004



        北京理工导航控制科技股份有限公司
         关于签订日常经营重大合同的公告
   本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述
或者重大遗漏，并对其内容的真实性、准确性和完整性依法承担法律责任。",0875dd5e303636,False,0.55,rule_baseline,pending_human_review,False
C-AN202603041820269816,AN202603041820269816,688297.SH,中无人机,2026-03-05,market_risk,negative,0.7500000000000001,"[""无人机""]",中无人机:中无人机股票交易异常波动公告,"证券代码：688297        证券简称：中无人机            公告编号：2026-017




       中航（成都）无人机系统股份有限公司
               股票交易异常波动公告

   本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述
或者重大遗漏，并对其内容的真实性、准确性和完整性依法承担法律责任。",86e620a7edb222,False,0.55,rule_baseline,pending_human_review,True
C-AN202603091820418683,AN202603091820418683,300627.SZ,华测导航,2026-03-09,project_investment,positive,0.22999999999999998,[],华测导航:关于全资主体与专业投资机构共同投资设立产业基金的公告,"本次对外投资不构成

《深圳证券交易所创业板股票上市规则》规定的关联交易，也不构成《上市公司

重大资产重组管理办法》规定的重大资产重组。",a8f163fb57d9c3,False,0.55,rule_baseline,pending_human_review,False
C-AN202603091820414138,AN202603091820414138,002708.SZ,光洋股份,2026-03-10,strategic_cooperation,positive,0.22999999999999998,[],光洋股份:关于签署战略合作协议的公告,"本次签署的战略合作协议无需提交公司董事会或股东会审议，亦不构成《上
市公司重大资产重组管理办法》规定的重大资产重组。",ac66f499f4dba2,False,0.55,rule_baseline,pending_human_review,False
C-AN202603101820455719,AN202603101820455719,300719.SZ,安达维尔,2026-03-10,other_business,positive,0.1,"[""航空器""]",安达维尔:关于全资子公司签订销售框架合同的公告,"二、交易对手方基本情况
   1、公司名称：上海飞机制造有限公司
   2、公司类型：有限责任公司（非自然人投资或控股的法人独资）
  3、注册资本：1,231,000万元人民币
  4、法定代表人：张小光
  5、成立日期：1982年8月16日
  6、注册地址：上海市浦东新区上飞路919号
  7、经营范围：一般项目：民用飞机等航空器及相关产品的研制、生产、改
装、试飞、交付、销售、维修、仓储、服务业务；",b66ba4ed61d57a,False,0.55,rule_baseline,pending_human_review,False
C-AN202603111820497763,AN202603111820497763,300101.SZ,振芯科技,2026-03-11,legal_safety_risk,negative,0.22999999999999998,[],振芯科技:诉讼事项公告,"证券代码：300101       证券简称：振芯科技           公告编号：2026-020



              成都振芯科技股份有限公司
                   诉讼事项公告


  本公司及董事会全体成员保证信息披露的内容真实、准确、完整，没有虚假
记载、误导性陈述或重大遗漏。",b4467ddd4e9723,False,0.55,rule_baseline,pending_human_review,False
C-AN202603161820576912,AN202603161820576912,300900.SZ,广联航空,2026-03-16,project_investment,positive,0.22999999999999998,[],广联航空:关于审计机构变更项目合伙人、签字注册会计师及质量控制复核人的公告,"（二）独立性和诚信情况
  项目合伙人及签字注册会计师刘卫钦、签字注册会计师潘跃天、质量控制复
核人彭桂花近三年不存在违反《中国注册会计师职业道德守则》有关独立性要求
的情形，最近三年未曾因执业行为受到刑事处罚、行政处罚、监督管理措施和自
律监管措施、纪律处分。",391336786ba837,False,0.55,rule_baseline,pending_human_review,False
C-AN202603161820584365,AN202603161820584365,000099.SZ,中信海直,2026-03-17,other_business,positive,0.2,"[""直升机""]",中信海直:关于与华融金融租赁股份有限公司签署框架协议暨关联交易的公告,"证券代码：000099      证券简称：中信海直    公告编号：2026-011




               中信海洋直升机股份有限公司
           关于与华融金融租赁股份有限公司
               签署框架协议暨关联交易的公告
  本公司及董事会全体成员保证信息披露的内容真实、准确和完整，没有虚
假记载、误导性陈述或重大遗漏。",5680d23cc19a37,False,0.55,rule_baseline,pending_human_review,False
C-AN202603161820582374,AN202603161820582374,300775.SZ,三角防务,2026-03-17,project_investment,positive,0.33,"[""航空器"", ""飞行""]",三角防务:关于对外投资设立合资公司的公告,"风险提示：

  1.本次对外投资设立的合资公司西部航天科技（陕西）有限公司

（暂定名，以下简称“合资公司”）投资协议尚未完成签署、尚未完

成工商登记注册手续及开展业务，尚存在不确定性，短期内不会对公

司当前财务数据及经营业绩产生重大影响。",e77326cf659d99,False,0.55,rule_baseline,pending_human_review,False
C-AN202603191820647740,AN202603191820647740,300284.SZ,苏交科,2026-03-19,other_business,positive,0.0,[],苏交科:关于使用部分闲置自有资金进行投资理财的进展公告,"3.特别风险提示：公司将根据经济形势以及金融市场的变化适时适量地介入，
短期投资的实际收益不可预期。",c0b486ead46661,True,0.55,rule_baseline,pending_human_review,False
C-AN202603231820702715,AN202603231820702715,300424.SZ,航新科技,2026-03-23,other_business,positive,0.0,[],航新科技:关于控股股东协议转让股份完成过户登记暨公司控制权发生变更的提示性公告,"（一）控股股东基本情况：
公司名称            衢州创科未来企业管理合伙企业（有限合伙）
注册地址            浙江省衢州市柯城区花园街道徽州街 1 号 712 室
通讯地址            浙江省衢州市柯城区花园街道徽州街 1 号 712 室
执行事务合伙人         胡晨
出资额             41,000 万元人民币
成立日期            2025-10-21

                                                 3
营业期限         2025-10-21 至无固定期限
统一社会信用代码     91330802MAG1FF3T62
企业类型         有限合伙企业
             一般项目：企业管理；",e40e3b3585b1ae,False,0.55,rule_baseline,pending_human_review,False
C-AN202603251820746458,AN202603251820746458,002151.SZ,北斗星通,2026-03-26,other_business,positive,0.0,[],北斗星通:关于开立募集资金现金管理专用结算账户及签署监管协议的公告,"公司已对各募投项目募集资金
进行专户管理，并分别与募集资金专户开户银行、保荐机构签订了《募集资金专
户存储三方监管协议》或《募集资金专户存储四方监管协议》。",b0b9a60655f992,False,0.55,rule_baseline,pending_human_review,False
C-AN202603261820774141,AN202603261820774141,002389.SZ,航天彩虹,2026-03-27,other_business,positive,0.0,"[""无人机""]",航天彩虹:关于与航天科技财务有限责任公司签订金融服务协议暨关联交易的公告,"证券代码：002389    证券简称：航天彩虹   公告编号：2026-017

              航天彩虹无人机股份有限公司
关于与航天科技财务有限责任公司签订金融服务协议暨关联交
            易的公告

   本公司及董事会全体成员保证信息披露的内容真实、准确和完整，

没有虚假记载、误导性陈述或重大遗漏。",7ce2931ea54989,False,0.55,rule_baseline,pending_human_review,False
C-AN202603261820774612,AN202603261820774612,300456.SZ,赛微电子,2026-03-27,other_business,positive,0.05,[],赛微电子:2025年度证券与衍生品投资情况的专项报告,"六、会计政策及核算原则

                                 《企业会
  公司根据财政部《企业会计准则第 22 号——金融工具确认和计量》
计准则第 24 号——套期会计》《企业会计准则第 37 号——金融工具列报》相关
规定及其指南，对开展的外汇衍生品交易业务进行相应的核算处理，反映资产负
债表及损益表相关项目。",64c863bc615ea8,False,0.55,rule_baseline,pending_human_review,False
C-AN202603271820810676,AN202603271820810676,002179.SZ,中航光电,2026-03-28,other_business,positive,0.0,[],中航光电:关于与中航工业集团财务有限责任公司续签金融服务协议的公告,"本次关联交易不构成《上市公司

重大资产重组管理办法》规定的重大资产重组。",b9f2df92866941,False,0.55,rule_baseline,pending_human_review,False
C-AN202603271820807767,AN202603271820807767,300455.SZ,航天智装,2026-03-28,other_business,positive,0.0,[],航天智装:关于与航天科技财务有限责任公司续签《金融服务协议》暨关联交易的公告,"本次关联交易不构成《上市公司重大资产重组管理办法》规定的重大资产重
组。",571386354698e5,False,0.55,rule_baseline,pending_human_review,False
C-AN202603271820800469,AN202603271820800469,600879.SH,航天电子,2026-03-28,other_business,positive,0.0,[],航天电子:航天时代电子技术股份有限公司关于公司与航天科技财务有限责任公司签署2026年度《金融服务协议》的关联交易公告,"1
  二、关联方介绍
  （一）关联方关系介绍
  财务公司是由集团公司及其成员单位共同出资设立，经中国银行业监督管理委员
会批准，为集团公司及其成员单位提供金融服务的非银行金融机构。",be7116c5629875,False,0.55,rule_baseline,pending_human_review,False
C-AN202603301820863343,AN202603301820863343,600118.SH,中国卫星,2026-03-31,other_business,positive,0.0,[],中国卫星:中国卫星关于与航天科技财务有限责任公司签订《金融服务协议》暨确定2026年度相关关联交易额度的公告,"二、交易方介绍
  （一）关联方基本情况

财务公司名称       航天科技财务有限责任公司
企业性质         非银行金融机构
统一社会信用代码     91110000710928911P
             北京市西城区平安里西大街 31 号-01 至 03 层，07 至 09
注册地址
             层
法定代表人        史伟国
注册资本          650,000 万元
成立时间          2001 年 10 月 10 日
             许可项目：企业集团财务公司服务。",ba8f1f58d59443,False,0.55,rule_baseline,pending_human_review,False
C-AN202603301820857647,AN202603301820857647,688066.SH,*ST航图,2026-03-31,market_risk,negative,0.05,[],航天宏图:关于公司股票可能被实施退市风险警示的第二次风险提示性公告,"证券代码：688066    证券简称：航天宏图        公告编号：2026-014
债券代码：118027    债券简称：宏图转债


          航天宏图信息技术股份有限公司
关于公司股票可能被实施退市风险警示的第二次风险提示
                   性公告

  本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述
或者重大遗漏，并对其内容的真实性、准确性和完整性依法承担法律责任。",0d09d004381ef9,False,0.55,rule_baseline,pending_human_review,False
C-AN202603311820914645,AN202603311820914645,600893.SH,航发动力,2026-04-01,project_investment,positive,0.43,"[""无人机"", ""航空器"", ""通航"", ""飞行""]",航发动力:中国航发动力股份有限公司关于子公司中国航发南方工业有限公司关联对外投资进展的公告,"重要内容提示：
投资标的名称                  航发通航动力科技（上海）有限公司
投资金额（万元）                        93,078.36
投资进展情况                    完成 终止 交易要素变更
   一、对外投资基本情况
  2025 年 12 月 30 日，中国航发动力股份有限公司（以下简称公司）第十一
届董事会第十一次会议审议通过了《关于中国航发南方工业有限公司与关联方共
同投资设立子公司暨关联交易的议案》，同意全资子公司中国航发南方工业有限
公司（以下简称南方公司）出资 93,078.36 万元与关联方中国航发湖南动力机械
研究所、中国航发资产管理有限公司、贵州国发航空发动机产业发展股权投资合
伙企业（有限合伙）3 家关联企业，以及上海产创壹号私募基金合伙企业（有限
合伙）等 6 家非关联企业共同投资设立航发通航动力科技（上海）有限公司（以
下简称通航动力），通航动力注册资本为人民币 35 亿元。",0f6b8c6f6be20a,True,0.55,rule_baseline,pending_human_review,False
C-AN202603311820918425,AN202603311820918425,688070.SH,纵横股份,2026-04-01,performance,mixed,0.2,"[""无人机""]",纵横股份:2025年度业绩快报暨业绩预告更正公告,"证券代码：688070              证券简称：纵横股份                     公告编号：2026-006




          成都纵横自动化技术股份有限公司
        2025 年度业绩快报暨业绩预告更正公告

  本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述
或者重大遗漏，并对其内容的真实性、准确性和完整性依法承担法律责任。",f8ca1c1f5bf62d,True,0.55,rule_baseline,pending_human_review,False
C-AN202604011820957832,AN202604011820957832,600893.SH,航发动力,2026-04-02,other_business,positive,0.0,[],航发动力:中国航发动力股份有限公司与中国航发集团财务有限公司续签金融服务协议暨关联交易的公告,"同时，也不高于同期中国航发财务公司向任何同
           信用级别第三方发放同种类贷款所确定的利率
   本次交易构成关联交易
   本次交易尚需提交股东会审议
  一、关联交易概述
  本次交易的对方单位为中国航发财务公司，是经国家金融监督管理总局批准
设立，具有为企业集团成员单位提供财务管理服务资质的非银行金融机构。",304c2d6b2a1ab0,False,0.55,rule_baseline,pending_human_review,False
C-AN202604021820986622,AN202604021820986622,688282.SH,理工导航,2026-04-03,other_business,positive,0.05,[],理工导航:北京理工导航控制科技股份有限公司关于公司控股股东、实际控制人协议转让股份的计划公告,"经营范围        融资担保、代客理财、向社会公众集（融）资等金融业务）
            （依法须经批准的项目，经相关部门批准后方可开展经营

                            10
            活动）
其他情况        受让方与出让方之间不存在关联关系。",c2f6c32bb06677,False,0.55,rule_baseline,pending_human_review,False
C-AN202604091821094968,AN202604091821094968,002025.SZ,航天电器,2026-04-10,market_risk,negative,0.05,[],航天电器:贵州航天电器股份有限公司股票交易异常波动公告,"证券代码：002025       证券简称：航天电器             公告编号：2026-19




              贵州航天电器股份有限公司
               股票交易异常波动公告


   本公司及董事会全体成员保证信息披露的内容真实、准确和完整，没有虚假

记载、误导性陈述或者重大遗漏。",c033796aa261de,False,0.55,rule_baseline,pending_human_review,False
